step,split,logit_l1,logit_l2,mean_abs_logit_error,max_logit_error,cosine_similarity,top1_agreement,top5_overlap,kl_divergence,matmul_mae_mean,matmul_rmse_mean
0,train,23093.35546875,73.80424499511719,0.15199396014213562,0.8490171432495117,0.9986786246299744,1.0,0.800000011920929,0.017764391377568245,0.05546096174636051,0.09185287781568112
0,eval,29766.29296875,98.0088119506836,0.19591335952281952,1.239443302154541,0.998975396156311,1.0,1.0,0.020962107926607132,0.03243632745820913,0.048639731358711955
