step,split,matmul,mae,rmse,max_abs
0,eval,model.layers.10.mlp.down_proj,0.012369529344141483,0.016975002363324165,0.16746866703033447
0,eval,model.layers.11.self_attn.q_proj,0.04005082696676254,0.06146558001637459,0.5441184043884277
0,eval,model.layers.11.self_attn.k_proj,0.053693871945142746,0.0889749675989151,0.5401499271392822
0,eval,model.layers.11.self_attn.v_proj,0.031605564057826996,0.042763661593198776,0.1866125464439392
0,eval,model.layers.11.self_attn.o_proj,0.003814487252384424,0.0058638788759708405,0.07221341133117676
0,eval,model.layers.11.mlp.gate_proj,0.030366314575076103,0.04144440218806267,0.31276679039001465
0,eval,model.layers.11.mlp.up_proj,0.02973448857665062,0.0403241403400898,0.261488676071167
0,eval,model.layers.11.mlp.down_proj,0.013632377609610558,0.01859837770462036,0.13149341940879822
0,eval,model.layers.12.self_attn.q_proj,0.034892212599515915,0.05006943270564079,0.30486881732940674
0,eval,model.layers.12.self_attn.k_proj,0.043781254440546036,0.061744626611471176,0.3012685775756836
0,eval,model.layers.12.self_attn.v_proj,0.041675448417663574,0.05784989148378372,0.24545907974243164
0,eval,model.layers.12.self_attn.o_proj,0.006460410542786121,0.009454270824790001,0.07934510707855225
0,eval,model.layers.12.mlp.gate_proj,0.02943151257932186,0.04053046181797981,0.29913556575775146
0,eval,model.layers.12.mlp.up_proj,0.02892797812819481,0.039264678955078125,0.27071189880371094
0,eval,model.layers.12.mlp.down_proj,0.01304174866527319,0.017867818474769592,0.15076816082000732
0,eval,model.layers.13.self_attn.q_proj,0.04081571102142334,0.06112893298268318,0.455641508102417
0,eval,model.layers.13.self_attn.k_proj,0.046046383678913116,0.06493276357650757,0.24890995025634766
0,eval,model.layers.13.self_attn.v_proj,0.03798427805304527,0.05148494616150856,0.2217651605606079
0,eval,model.layers.13.self_attn.o_proj,0.004630380775779486,0.006764138583093882,0.04158210754394531
0,eval,model.layers.13.mlp.gate_proj,0.029333917424082756,0.04026337340474129,0.3999725580215454
0,eval,model.layers.13.mlp.up_proj,0.030015023425221443,0.04088148847222328,0.3617980480194092
