step,split,matmul,mae,rmse,max_abs
0,train,model.layers.6.self_attn.v_proj,0.03272623009979725,0.04489604849368334,0.30407679080963135
0,train,model.layers.6.self_attn.o_proj,0.0046209999127313495,0.006866563926450908,0.1060035228729248
0,train,model.layers.6.mlp.gate_proj,0.04720202926546335,0.0640013050287962,0.7595154047012329
0,train,model.layers.6.mlp.up_proj,0.03997422847896814,0.05390821676701307,0.4798734188079834
0,train,model.layers.6.mlp.down_proj,0.02271833596751094,0.03135778149589896,0.2589107155799866
0,train,model.layers.7.self_attn.q_proj,0.04752597864717245,0.06677262205630541,0.5944997668266296
0,train,model.layers.7.self_attn.k_proj,0.0600929781794548,0.08338885195553303,0.6099143028259277
0,train,model.layers.7.self_attn.v_proj,0.04033205285668373,0.055535681545734406,0.41246068477630615
0,train,model.layers.7.self_attn.o_proj,0.004294834041502327,0.006267518852837384,0.14391176402568817
0,train,model.layers.7.mlp.gate_proj,0.05012153368443251,0.06941611226648092,0.7951096296310425
0,train,model.layers.7.mlp.up_proj,0.04562911670655012,0.06307383812963963,0.684126615524292
0,train,model.layers.7.mlp.down_proj,0.0278212558478117,0.03950126562267542,0.4686104357242584
0,train,model.layers.8.self_attn.q_proj,0.05568066146224737,0.10429965890944004,4.107215881347656
0,train,model.layers.8.self_attn.k_proj,0.07019595894962549,0.10441840626299381,1.0754547119140625
0,train,model.layers.8.self_attn.v_proj,0.043391160666942596,0.06140558607876301,0.5990803241729736
0,train,model.layers.8.self_attn.o_proj,0.004840400186367333,0.008139546844176948,0.2443867325782776
0,train,model.layers.8.mlp.gate_proj,0.05253092851489782,0.07390616554766893,1.1377553939819336
0,train,model.layers.8.mlp.up_proj,0.04654521495103836,0.06460597366094589,0.7247698903083801
0,train,model.layers.8.mlp.down_proj,0.027562446426600218,0.03994992934167385,0.37854719161987305
0,train,model.layers.9.self_attn.q_proj,0.06453937757760286,0.09694026783108711,1.2196333408355713
0,train,model.layers.9.self_attn.k_proj,0.08611530996859074,0.13756759092211723,1.6469062566757202
0,train,model.layers.9.self_attn.v_proj,0.056656401604413986,0.0788212288171053,0.567508339881897
